0,1
112,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_065850_602_LC16.jpg
113,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170711_231940_163_LC16.jpg
113,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170711_231940_163_LC16.jpg
116,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_064530_487_LC16.jpg
116,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_064530_487_LC16.jpg
117,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_232824_557_LC16.jpg
117,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_232824_557_LC16.jpg
119,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_065850_602_LC16.jpg
119,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_065850_602_LC16.jpg
120,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_002946_833_LC16.jpg
120,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_002946_833_LC16.jpg
121,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_004306_936_LC16.jpg
121,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_004306_936_LC16.jpg
122,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170711_230335_871_LC16.jpg
122,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170711_230335_871_LC16.jpg
124,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_215228_blowhole_15_quadrep/full_res/PR_20081010_225747_946_LC16.jpg
124,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_215228_blowhole_15_quadrep/full_res/PR_20081010_225747_946_LC16.jpg
131,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130610_024013_flindersCMRsouth_12_canyongridsN/full_res/PR_20130610_040233_689_LC16.jpg
131,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130610_024013_flindersCMRsouth_12_canyongridsN/full_res/PR_20130610_040233_689_LC16.jpg
132,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_065350_560_LC16.jpg
132,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_065350_560_LC16.jpg
134,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_231004_404_LC16.jpg
134,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_231004_404_LC16.jpg
136,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_233144_589_LC16.jpg
136,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_224114_hippoN_09_transect/full_res/PR_20081008_233144_589_LC16.jpg
137,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_001626_721_LC16.jpg
137,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_001626_721_LC16.jpg
138,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170712_000326_801_LC16.jpg
138,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201707/r20170711_225319_SS08_FlindersCMR_South_CanyonGridsN/full_res/PR_20170712_000326_801_LC16.jpg
140,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_215637_littlehippoSE_12_transect/full_res/PR_20081009_223203_413_LC16.jpg
140,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_215637_littlehippoSE_12_transect/full_res/PR_20081009_223203_413_LC16.jpg
152,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081006_231255_waterfall_05_transect/full_res/PR_20081006_235121_620_LC16.jpg
152,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081006_231255_waterfall_05_transect/full_res/PR_20081006_235121_620_LC16.jpg
161,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_011241_747_LC16.jpg
161,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_011241_747_LC16.jpg
162,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_054209_936_LC16.jpg
162,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_054209_936_LC16.jpg
167,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_012133_508_LC16.jpg
167,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_012133_508_LC16.jpg
169,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_032854_patchreefnorth_08_tightpatch/full_res/PR_20081008_035605_028_LC16.jpg
169,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081008_032854_patchreefnorth_08_tightpatch/full_res/PR_20081008_035605_028_LC16.jpg
175,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_075245_999_LC16.jpg
175,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_075245_999_LC16.jpg
177,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_042028_422_LC16.jpg
177,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_042028_422_LC16.jpg
178,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012447_282_LC16.jpg
178,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012447_282_LC16.jpg
189,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_015813_802_LC16.jpg
189,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_015813_802_LC16.jpg
199,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_215228_blowhole_15_quadrep/full_res/PR_20081011_001108_552_LC16.jpg
199,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_215228_blowhole_15_quadrep/full_res/PR_20081011_001108_552_LC16.jpg
201,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_043209_479_LC16.jpg
201,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_043209_479_LC16.jpg
211,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_012826_ChevronRockN_10_transect/full_res/PR_20081009_014937_660_LC16.jpg
211,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_012826_ChevronRockN_10_transect/full_res/PR_20081009_014937_660_LC16.jpg
214,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081007_233306_365_LC16.jpg
214,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081007_233306_365_LC16.jpg
220,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090612_115522_freycinet_mpa_06_sand/full_res/PR_20090612_125259_939_LC16.jpg
220,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090612_115522_freycinet_mpa_06_sand/full_res/PR_20090612_125259_939_LC16.jpg
227,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081007_235626_554_LC16.jpg
227,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081007_235626_554_LC16.jpg
228,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_063425_603_LC16.jpg
228,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_063425_603_LC16.jpg
231,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_012826_ChevronRockN_10_transect/full_res/PR_20081009_025019_164_LC16.jpg
231,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_012826_ChevronRockN_10_transect/full_res/PR_20081009_025019_164_LC16.jpg
232,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012807_311_LC16.jpg
232,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012807_311_LC16.jpg
245,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_014604_058_LC16.jpg
245,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_014604_058_LC16.jpg
247,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_052029_844_LC16.jpg
247,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090616_040159_huon_mpa_17/full_res/PR_20090616_052029_844_LC16.jpg
254,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012947_324_LC16.jpg
254,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012947_324_LC16.jpg
260,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_215637_littlehippoSE_12_transect/full_res/PR_20081009_233202_926_LC16.jpg
260,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081009_215637_littlehippoSE_12_transect/full_res/PR_20081009_233202_926_LC16.jpg
263,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_021604_314_LC16.jpg
263,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_021604_314_LC16.jpg
264,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/SolitaryIs201208/r20120903_213744_si_09_fortyAcresDense/full_res/PR_20120904_010731_214_LC16.jpg
264,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/SolitaryIs201208/r20120903_213744_si_09_fortyAcresDense/full_res/PR_20120904_010731_214_LC16.jpg
266,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_015924_173_LC16.jpg
266,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081010_003329_hippoS_13_transect/full_res/PR_20081010_015924_173_LC16.jpg
278,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_015307_516_LC16.jpg
278,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_015307_516_LC16.jpg
284,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_070745_776_LC16.jpg
284,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_070745_776_LC16.jpg
286,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081006_231255_waterfall_05_transect/full_res/PR_20081007_010609_240_LC16.jpg
286,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081006_231255_waterfall_05_transect/full_res/PR_20081007_010609_240_LC16.jpg
287,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_033355_waterfall_06_tightpatch/full_res/PR_20081007_035938_812_LC16.jpg
287,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_033355_waterfall_06_tightpatch/full_res/PR_20081007_035938_812_LC16.jpg
289,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_062207_289_LC16.jpg
289,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081014_052323_ohara_20_oneline/full_res/PR_20081014_062207_289_LC16.jpg
292,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_010241_703_LC16.jpg
292,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_010241_703_LC16.jpg
297,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_033355_waterfall_06_tightpatch/full_res/PR_20081007_050119_321_LC16.jpg
297,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_033355_waterfall_06_tightpatch/full_res/PR_20081007_050119_321_LC16.jpg
306,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090611_131909_freycinet_mpa_04_mid_reef/full_res/PR_20090611_140229_124_LC16.jpg
306,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090611_131909_freycinet_mpa_04_mid_reef/full_res/PR_20090611_140229_124_LC16.jpg
314,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_073605_913_LC16.jpg
314,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_073605_913_LC16.jpg
316,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_082606_159_LC16.jpg
316,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_062253_huon_mpa_15/full_res/PR_20090615_082606_159_LC16.jpg
317,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012627_294_LC16.jpg
317,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081007_224547_ohara_07_transect/full_res/PR_20081008_012627_294_LC16.jpg
318,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_030454_348_LC16.jpg
318,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_030454_348_LC16.jpg
319,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_010421_707_LC16.jpg
319,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090616_010421_707_LC16.jpg
321,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_032454_515_LC16.jpg
321,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200810/r20081013_230755_high_yellow_19_quadrep/full_res/PR_20081014_032454_515_LC16.jpg
325,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200906/r20090615_225253_huon_mpa_16/full_res/PR_20090615_231101_163_LC16.jpg
