,f1_valid,acc_valid,f1_test,f1_test_avg,acc_test,acc_test_avg
1,0.7992932796478271,0.8738898634910583,"[0.7569444179534912, 0.7565392255783081, 0.7354138493537903]",0.7496324976285299,"[0.9412751793861389, 0.9193333387374878, 0.8656099438667297]",0.9087394873301188
2,0.7992932796478271,0.8738898634910583,"[0.7569444179534912, 0.7565392255783081, 0.7354138493537903]",0.7496324976285299,"[0.9412751793861389, 0.9193333387374878, 0.8656099438667297]",0.9087394873301188
3,0.7992932796478271,0.8738898634910583,"[0.7569444179534912, 0.7565392255783081, 0.7354138493537903]",0.7496324976285299,"[0.9412751793861389, 0.9193333387374878, 0.8656099438667297]",0.9087394873301188
4,0.7992932796478271,0.8738898634910583,"[0.7569444179534912, 0.7565392255783081, 0.7354138493537903]",0.7496324976285299,"[0.9412751793861389, 0.9193333387374878, 0.8656099438667297]",0.9087394873301188
5,0.7992932796478271,0.8738898634910583,"[0.7569444179534912, 0.7565392255783081, 0.7354138493537903]",0.7496324976285299,"[0.9412751793861389, 0.9193333387374878, 0.8656099438667297]",0.9087394873301188
