,f1_valid,acc_valid,f1_test,f1_test_avg,acc_test,acc_test_avg
1,0.7787182331085205,0.8781083226203918,"[0.804780900478363, 0.7465437650680542, 0.8009259104728699]",0.7840835253397623,"[0.9588926434516907, 0.8862853050231934, 0.9426666498184204]",0.9292815327644348
2,0.808398962020874,0.8865453004837036,"[0.7889125943183899, 0.7503649592399597, 0.7583643198013306]",0.7658806244532267,"[0.9340000152587891, 0.8821502327919006, 0.9454697966575623]",0.9205400149027506
3,0.7994067668914795,0.8798845410346985,"[0.7982646226882935, 0.7908745408058167, 0.7485875487327576]",0.7792422374089559,"[0.9380000233650208, 0.9538590312004089, 0.8773260116577148]",0.9230616887410482
4,0.8282982707023621,0.9003108143806458,"[0.7829787135124207, 0.7609022259712219, 0.8303571343421936]",0.7914126912752787,"[0.9572147727012634, 0.8904203772544861, 0.9493333101272583]",0.9323228200276693
5,0.7880259156227112,0.8836589455604553,"[0.7745097875595093, 0.8474576473236084, 0.8019323945045471]",0.8079666097958883,"[0.904893159866333, 0.9697986841201782, 0.9453333616256714]",0.9400084018707275
